縣市,鄉鎮市區,門市店號,門市店名,地址
彰化縣,溪湖鎮,2466,彰縣彰湖店,514彰化縣溪湖鎮東溪里員鹿路一段253號
彰化縣,溪湖鎮,4631,溪湖甜心店,514彰化縣溪湖鎮彰水路二段823號
彰化縣,埔鹽鄉,3460,彰縣埔鹽店,516彰化縣埔鹽鄉中正路231號一樓233號
彰化縣,田中鎮,4478,田中大社店,520彰化縣田中鎮中正路577號
彰化縣,北斗鎮,4496,北斗七星店,521彰化縣北斗鎮復興路145-1號
彰化縣,埤頭鄉,2873,彰縣明苑店,523彰化縣埤頭鄉文化路369號
彰化縣,埤頭鄉,4415,埤頭稻興店,523彰化縣埤頭鄉斗苑西路92號
彰化縣,溪州鄉,J858,彰縣溪州店,524彰化縣溪州鄉中山路三段371號
彰化縣,二林鎮,4431,二林鴻苑店,526彰化縣二林鎮斗苑路五段109、111、113號
南投縣,南投市,4632,南投八卦店,540南投縣南投市八卦路1258號
南投縣,南投市,2626,南投投順店,540南投縣南投市南崗三路240號
南投縣,南投市,L520,有省錢南陽店,540南投縣南投市南陽路69號1樓部份
南投縣,南投市,L521,好鄰居彰南店,540南投縣南投市彰南路三段539號1樓部份
南投縣,中寮鄉,4611,中寮香蕉店,541南投縣中寮鄉永平路445-48號
南投縣,草屯鎮,4562,草屯草鞋墩店,542南投縣草屯鎮山腳里28鄰太平路一段48號1樓全部及法定空地
南投縣,草屯鎮,2636,南投投源店,542南投縣草屯鎮芬草路二段561號
南投縣,草屯鎮,2955,南投投家店(暫歇中),542南投縣草屯鎮博愛路1321號
南投縣,草屯鎮,3422,南投投香店,542南投縣草屯鎮新豐路298號
南投縣,國姓鄉,3219,南投國姓店,544南投縣國姓鄉中正路一段100-1號
南投縣,埔里鎮,4941,埔里美人店,545南投縣埔里鎮北環路51號壹樓部份
南投縣,埔里鎮,4299,埔里愛埔店,545南投縣埔里鎮南村里中山路四段176-1號
南投縣,名間鄉,2079,南投員集店,551南投縣名間鄉濁水村員集路33-17號
南投縣,集集鎮,4653,集集火車店,552南投縣集集鎮民生路113號
南投縣,水里鄉,4725,水里車埕店,553南投縣水里鄉民生路290號
南投縣,竹山鎮,4780,竹山南雲店,557南投縣竹山鎮中和路12之1號
南投縣,竹山鎮,2875,南投投喜店,557南投縣竹山鎮自強路1號
南投縣,竹山鎮,4737,竹山前山店,557南投縣竹山鎮前山路一段205號
南投縣,竹山鎮,4828,竹山桂竹店,557南投縣竹山鎮興隆街43號
南投縣,鹿谷鄉,4711,鹿谷農會店,558南投縣鹿谷鄉中正路二段77號
嘉義縣,番路鄉,2417,嘉縣嘉路店,602嘉義縣番路鄉下坑村下坑４６號
嘉義縣,番路鄉,4394,番路雲海店,602嘉義縣番路鄉公田村隙頂52-11號
嘉義縣,梅山鄉,4901,梅山梅花店,603嘉義縣梅山鄉工業一路2號
嘉義縣,梅山鄉,2462,嘉縣嘉梅店,603嘉義縣梅山鄉中山路579號
嘉義縣,梅山鄉,3110,嘉縣嘉樂店,603嘉義縣梅山鄉梅北村中山路296號
嘉義縣,竹崎鄉,2917,嘉縣嘉棹店,604嘉義縣竹崎鄉中和村石棹２２之１９號
嘉義縣,竹崎鄉,2725,嘉縣嘉竹店,604嘉義縣竹崎鄉紫雲村大竹圍１４之９號
嘉義縣,中埔鄉,3542,嘉縣和發店,606嘉義縣中埔鄉中山路5段736號
嘉義縣,水上鄉,4339,水上萬能店,608嘉義縣水上鄉萬能路一號
嘉義縣,水上鄉,4401,水上志航店,608嘉義縣水上鄉榮典路1-1號(嘉義空軍基地)
嘉義縣,太保市,4583,太保前潭店,612嘉義縣太保市前潭里後潭160.160之1號壹樓全部
嘉義縣,太保市,2572,太保嘉太店,612嘉義縣太保市麻太路200&202號
嘉義縣,太保市,4490,太保風鈴店,612嘉義縣太保市舊埤里17鄰新埤5之18號
嘉義縣,朴子市,3290,朴子松梅店,613嘉義縣朴子市松華里牛挑灣351號
嘉義縣,東石鄉,4833,東石農會店,614嘉義縣東石鄉猿樹村147號壹樓
嘉義縣,新港鄉,3086,嘉縣嘉月店,616嘉義縣新港鄉月眉村127.128-1號
嘉義縣,民雄鄉,4743,民雄三興店,621嘉義縣民雄鄉三興村神農路42號壹樓全部
嘉義縣,民雄鄉,4238,民雄北勢子店,621嘉義縣民雄鄉北斗村北勢子1-101號
嘉義縣,民雄鄉,4576,民雄頭橋店,621嘉義縣民雄鄉興南村工業一路2號
嘉義縣,大林鎮,3594,嘉縣中坑二店,622嘉義縣大林鎮中坑里沙崙1-10號
嘉義縣,大林鎮,3590,嘉縣中坑店(暫歇中),622嘉義縣大林鎮中坑里沙崙1-9號
嘉義縣,大林鎮,2067,嘉縣大林店,622嘉義縣大林鎮平林里6鄰下潭底23-5號
嘉義縣,布袋鎮,4595,布袋海運店,625嘉義縣布袋鎮中正路143號
雲林縣,大埤鄉,2364,雲縣雲發店,631雲林縣大埤鄉尚義村延平路三段582.584號
雲林縣,虎尾鎮,4610,虎尾若瑟店,632雲林縣虎尾鎮光復路353號
雲林縣,虎尾鎮,3091,雲縣大成店(暫歇中),632雲林縣虎尾鎮成平街21號
雲林縣,虎尾鎮,3169,雲縣雲內店,632雲林縣虎尾鎮埒內80.81號
雲林縣,虎尾鎮,4814,虎尾頂溪店,632雲林縣虎尾鎮頂溪里10鄰過溪65-5號
雲林縣,虎尾鎮,4734,虎尾科學店,632雲林縣虎尾鎮復興路220號
雲林縣,虎尾鎮,4410,虎尾虎醫店,632雲林縣虎尾鎮廉使里學府路95號B1
雲林縣,土庫鎮,3753,雲縣土庫店,633雲林縣土庫鎮復興路90號
雲林縣,台西鄉,4729,台西蚊港店,636雲林縣台西鄉蚊港村134號
雲林縣,崙背鄉,3518,雲縣雲鼎店,637雲林縣崙背鄉大有村大有路158之3號
雲林縣,崙背鄉,2346,雲縣雲鑽店,637雲林縣崙背鄉南光路4號.中山路265.267號
雲林縣,麥寮鄉,4345,麥寮麥田店,638雲林縣麥寮鄉麥津村１７鄰中山路４１２號１樓部份
雲林縣,斗六市,4995,斗六雲科大,640雲林縣斗六市大學路三段123號
雲林縣,斗六市,3467,斗六雲大店,640雲林縣斗六市大學路三段233號
雲林縣,斗六市,M853,斗六莊敬店,640雲林縣斗六市中正路212號
雲林縣,斗六市,4052,斗六鑫雲霸店,640雲林縣斗六市仁義路146號
雲林縣,斗六市,2083,斗六西平店,640雲林縣斗六市北平路1號
雲林縣,斗六市,2503,斗六雲德店,640雲林縣斗六市明德路453.455號
雲林縣,斗六市,4515,斗六宏泰店,640雲林縣斗六市南京西路102號
雲林縣,斗六市,4409,斗六斗醫店,640雲林縣斗六市雲林路二段579號1樓
雲林縣,斗六市,3067,斗六雲萬店,640雲林縣斗六市萬年路632號
雲林縣,斗六市,M861,斗六鎮北二店,640雲林縣斗六市鎮北路64號
雲林縣,古坑鄉,4119,古坑華山店,646雲林縣古坑鄉崁腳村五鄰新興100號
雲林縣,莿桐鄉,2576,雲縣雲桐店,647雲林縣莿桐鄉中正路165號
雲林縣,北港鎮,4693,北港黑金剛店,651雲林縣北港鎮穎寧街72號
雲林縣,四湖鄉,4939,四湖飛沙村,654雲林縣四湖鄉飛沙村大同路８５號
台南市,中西區,L508,車麗屋台南店,700台南市中西區中華西路二段76號
台南市,中西區,4612,台南湖美店,700台南市中西區民權路四段138號
台南市,中西區,2290,台南南新店,700台南市中西區西門路一段580號
台南市,中西區,4440,台南采風店,700台南市中西區青年路１９４號
台南市,東區,4109,台南東環店,701台南市東區大同路一段59號
台南市,東區,2627,台南南森店,701台南市東區林森路二段１９２巷２９號
台南市,東區,4724,台南長中店,701台南市東區林森路二段79號
台南市,東區,2645,台南南德店,701台南市東區崇德路９８６號一樓
台南市,東區,3757,台南尚美店,701台南市東區勝利路41號
台南市,東區,4356,台南德光店,701台南市東區德光街106號
台南市,南區,4032,台南翔新店,702台南市南區中華南路二段298.296.294號1樓
台南市,南區,3109,台南華文店,702台南市南區永華路一段269號
台南市,南區,2512,台南南慶店,702台南市南區西門路一段277號
台南市,南區,3522,台南新建店,702台南市南區新建路37巷2號1樓
台南市,南區,3146,台南南都店,"702台南市南區德興路1號,3號及新都路467號"
台南市,北區,2205,台南南園店,704台南市北區南園街103號
台南市,北區,4984,台南成大城,704台南市北區開元路515號
台南市,北區,2074,南市海安店,704台南市北區臨安路2段215號
台南市,安平區,3592,台南古堡店,708台南市安平區安北路405.407號
台南市,安平區,4240,台南康平店,708台南市安平區健康三街188之1號
台南市,安南區,4621,安南長和店,709台南市安南區長和路一段406號
台南市,安南區,4331,台南安工店,709台南市安南區科技公園大道15號
台南市,安南區,4975,安南敦安店,709台南市安南區敦安街97號1+2樓範圍全部
台南市,安南區,4593,安南惠安店,709台南市安南區溪頂里23鄰惠安街102&104號
台南市,永康區,3532,永康上永店,710台南市永康區中正北路314號
台南市,永康區,2063,永康洲尾店,710台南市永康區中正南路649號
台南市,永康區,4459,永康飛翔店,710台南市永康區中正南路855號
台南市,永康區,3101,永康南俊店,710台南市永康區中正路890號一樓
台南市,永康區,4436,永康巧遇店,710台南市永康區永勝街1號
台南市,永康區,4458,永康真愛店,710台南市永康區東橋七路185號
台南市,永康區,4379,永康東橋店,710台南市永康區東橋十街47號壹樓全部
台南市,永康區,4176,永康榮醫店,710台南市永康區復興里5鄰復興路405號
台南市,歸仁區,4446,歸仁航特二店,711台南市歸仁區中正北路二段75巷71號(陸軍航空特戰指揮部)
台南市,歸仁區,4555,歸仁武東店,711台南市歸仁區中正南路三段242號
台南市,歸仁區,4181,歸仁航特店,711台南市歸仁區南丁路188號
台南市,新化區,4290,新化知義店,712台南市新化區知義里新和庄55-1號
台南市,新化區,4636,新化崙頂店,712台南市新化區崙頂里崙子頂６４之３、６４之５號
台南市,玉井區,4798,玉井芒果店,714台南市玉井區中山路82之1號
台南市,楠西區,4417,楠西茄菝店,715台南市楠西區東勢里中正路179、179-1、179-2號
台南市,南化區,4899,南化龍眼店,716台南市南化區北寮里1鄰北寮11號
台南市,仁德區,4545,仁德嘉藥店,717台南市仁德區二仁路一段157、159號
台南市,仁德區,4294,仁德二仁店,717台南市仁德區二仁路一段99號(含停車空間)
台南市,仁德區,2846,南縣南工店,717台南市仁德區中正路一段３４０號
台南市,關廟區,4872,關廟鳳梨店,718台南市關廟區香洋里中央路230號1樓
台南市,龍崎區,3905,龍崎關北店,719台南市龍崎區楠坑里楠坑12-1號(關廟服務區-北上)
台南市,龍崎區,3904,龍崎關南店,719台南市龍崎區楠坑里楠坑12-1號(關廟服務區-南下)
台南市,官田區,4130,官田建業店,720台南市官田區二鎮里工業路21號
台南市,麻豆區,4269,麻豆麻口店,721台南市麻豆區麻口里１鄰麻豆口１之３９號
台南市,麻豆區,3669,南縣麻庄店,721台南市麻豆區寮部里寮子部166之17號
台南市,佳里區,4050,佳里奇佳店,722台南市佳里區六安里六安117之46號
台南市,七股區,3561,南縣大潭店,724台南市七股區大潭村台潭25號
台南市,將軍區,4669,將軍馬沙溝店,725台南市將軍區平沙里1鄰平沙1之19號
台南市,將軍區,3205,南縣南歐店,725台南市將軍區西華村5鄰西華67-23號
台南市,北門區,4281,北門鹽福店,727台南市北門區永隆里北門1號
台南市,新營區,4613,新營郵政店,730台南市新營區中山路126號
台南市,新營區,3328,新營南光店,730台南市新營區中興路62號
台南市,新營區,L507,車麗屋新營店,730台南市新營區民生路172號
台南市,新營區,4638,新營交流道店,730台南市新營區復興路622號
台南市,後壁區,4678,後壁頭前店,731台南市後壁區後壁195之17號
台南市,白河區,4012,白河聯訓店,732台南市白河區內角里２號
台南市,白河區,4582,白河美人店,732台南市白河區關嶺里關子嶺38之1號全部
台南市,東山區,4116,東山百榕店,733台南市東山區枋子林74-6號
台南市,安定區,2790,南縣南定店,745台南市安定區六嘉村32之1號
高雄市,新興區,4847,六合夜市店,800高雄市新興區六合二路６６號
高雄市,新興區,4869,新興錦田店,800高雄市新興區錦田路54號
高雄市,前金區,U295,高市大同店,801高雄市前金區大同二路11號
高雄市,前金區,4792,前金新田店,801高雄市前金區新田路323號
高雄市,苓雅區,4274,高市軍醫三店,802高雄市苓雅區中正一路2號(軍陣大樓)
高雄市,苓雅區,2265,高市軍醫店,802高雄市苓雅區中正一路二號
高雄市,苓雅區,4121,高市正民店,"802高雄市苓雅區正言路11,13號"
高雄市,苓雅區,3495,高市武慶店,802高雄市苓雅區武慶三路74及76號
高雄市,苓雅區,4067,高市英祥店,802高雄市苓雅區英祥街17號
高雄市,苓雅區,3277,高市雅福店,802高雄市苓雅區福德二路5號
高雄市,鼓山區,4639,鼓山明誠店,804高雄市鼓山區中華一路97號
高雄市,鼓山區,4526,鼓山華泰店,804高雄市鼓山區華榮路562號及華泰路257號
高雄市,鼓山區,T279,高市鼓元店,804高雄市鼓山區鼓元街84號
高雄市,鼓山區,3817,高市學亨店,804高雄市鼓山區蓮海路70號
高雄市,鼓山區,4860,鼓山龍德店,804高雄市鼓山區龍德路261號
高雄市,鼓山區,4051,高市濱海店,804高雄市鼓山區濱海一路109號
高雄市,旗津區,3667,高市旗海店,805高雄市旗津區中洲三路480號
高雄市,前鎮區,2054,高市復興店,806高雄市前鎮區中山二路1號
高雄市,前鎮區,3952,高市高工店,806高雄市前鎮區光華二路80號
高雄市,前鎮區,4324,高市展館店,806高雄市前鎮區成功二路39號高雄展覽館編號S04商店
高雄市,前鎮區,3976,高市福鑽店,806高雄市前鎮區金福路95&97號
高雄市,前鎮區,4022,高市鎮港店,"806高雄市前鎮區新生路135-2,3,4號及漁港北一路1,3號"
高雄市,前鎮區,3435,高市瑞福店,806高雄市前鎮區瑞福路185號
高雄市,前鎮區,U288,高市漁港店,806高雄市前鎮區漁港中二路42號
高雄市,前鎮區,2136,高市鎮榮店,806高雄市前鎮區鎮興路１０７號及１０９－１號
高雄市,三民區,2641,高市高進店,807高雄市三民區九如一路２２７號
高雄市,三民區,3247,高市科工店,807高雄市三民區九如一路533、535號
高雄市,三民區,4433,高市鼎盛店,807高雄市三民區大中一路233號一、二樓全部及235巷1號2樓全部
高雄市,三民區,4252,高市文藻店,807高雄市三民區民族一路900號(行政大樓B1福利社)
高雄市,三民區,4846,三民千禧店,807高雄市三民區民族一路900號
高雄市,三民區,T280,高市建工店,807高雄市三民區建工路304號
高雄市,三民區,3350,高市高應大店,807高雄市三民區建工路415號
高雄市,三民區,2282,高市高順店,807高雄市三民區建工路582號
高雄市,三民區,4314,高市元隆店,807高雄市三民區建元路62號
高雄市,三民區,4235,高市大港店,"807高雄市三民區建國二路210,212,214號1樓"
高雄市,三民區,4763,三民長明店,807高雄市三民區建國二路28號
高雄市,三民區,4085,高市鼎力店,807高雄市三民區鼎力路100號
高雄市,三民區,4151,高市鼎金店,807高雄市三民區鼎中路139號
高雄市,楠梓區,4086,高市盛昌店,811高雄市楠梓區三山街61之7號
高雄市,楠梓區,4566,楠梓高大店,811高雄市楠梓區大學南路309號1樓
高雄市,楠梓區,T711,高市陸橋店,811高雄市楠梓區高楠公路1757號
高雄市,楠梓區,4634,楠梓常德店,811高雄市楠梓區常德路324巷10號
高雄市,楠梓區,2558,高市高梓店,811高雄市楠梓區楠梓新路２５７＆２５９號一樓
高雄市,楠梓區,4354,高市三山店,811高雄市楠梓區德民路1260號
高雄市,楠梓區,4195,高市藍田店,811高雄市楠梓區藍田路948號
高雄市,小港區,4212,高市港院店,812高雄市小港區山明路482號
高雄市,小港區,3386,高市東林店,812高雄市小港區東林路12之5號
高雄市,小港區,4463,高市亞路米店,812高雄市小港區高坪七路1號
高雄市,小港區,3126,高市高旅店,812高雄市小港區博學路579&581號
高雄市,左營區,4501,左營榮華店,813高雄市左營區大中一路386號
高雄市,左營區,4378,高市康定店,813高雄市左營區介壽路10號(西碼頭)
高雄市,左營區,4377,高市新艦隊店,813高雄市左營區介壽路10號
高雄市,左營區,4648,左營碼頭店,813高雄市左營區介壽路20號
高雄市,左營區,4557,左營廟東店,813高雄市左營區左營大路400號及402號
高雄市,左營區,4771,左營正心店,813高雄市左營區正心街102號1+2樓全部
高雄市,左營區,4751,左營陸戰店,813高雄市左營區先鋒路9號
高雄市,左營區,3049,高市高育店(暫歇中),813高雄市左營區明華一路72號及辛亥路87號
高雄市,左營區,3950,高市海總店,813高雄市左營區軍校路553號(國軍左營總醫院1樓大廳)
高雄市,左營區,4491,左營典愛店,813高雄市左營區重和路22號
高雄市,左營區,2999,高市高富店,813高雄市左營區富民路350號
高雄市,左營區,4165,高市合群店,"813高雄市左營區緯六路250,252號"
高雄市,仁武區,4618,仁武永仁店,814高雄市仁武區八卦里永仁街272-1號
高雄市,仁武區,4021,仁武新德店,814高雄市仁武區八德中路180號1 樓
高雄市,仁武區,4296,仁武澄湖店,814高雄市仁武區八德東路585號 
高雄市,仁武區,4170,仁武正和店,814高雄市仁武區中正路93號
高雄市,仁武區,3672,高縣仁忠店,"814高雄市仁武區仁和村仁忠路86號,92號1樓"
高雄市,仁武區,L527,愛國超市仁忠,814高雄市仁武區仁忠路149號
高雄市,仁武區,4831,仁武仁林店,814高雄市仁武區仁林路263、263-1、263-2號
高雄市,仁武區,3513,高縣鼎仁店,814高雄市仁武區仁雄路467號
高雄市,仁武區,4932,仁武八卦寮,814高雄市仁武區永仁街79-1號
高雄市,仁武區,S272,高縣鳳仁店,814高雄市仁武區永宏巷2號
高雄市,仁武區,4250,仁武鳳成店,814高雄市仁武區考潭里鳳仁路4-6號
高雄市,大社區,2562,高縣高龍店,815高雄市大社區中山路４５９號
高雄市,大社區,4577,大社中里店,815高雄市大社區中里里三民路96號
高雄市,大社區,3875,大社鑫龍店,815高雄市大社區金龍路120號一樓
高雄市,大社區,4530,大社翠屏店,815高雄市大社區翠屏路84巷4-2號
高雄市,岡山區,3714,高縣航院店,820高雄市岡山區介壽西路198號
高雄市,岡山區,4655,岡山飛鷹店,820高雄市岡山區介壽西路西首1號
高雄市,岡山區,3712,高縣巨輪店,820高雄市岡山區巨輪路1號
高雄市,岡山區,3725,高縣岡本店,820高雄市岡山區本洲路55-47號
高雄市,岡山區,3661,高縣岡仁店,820高雄市岡山區筧橋路1號
高雄市,岡山區,4127,岡山仁貴店,820高雄市岡山區嘉新東路79之5號
高雄市,路竹區,4062,路竹社東店,821高雄市路竹區復興路319號
高雄市,阿蓮區,4897,阿蓮天山店,822高雄市阿蓮區復安路232號
高雄市,燕巢區,4310,燕巢工訓店,824高雄市燕巢區中西路1號
高雄市,燕巢區,3988,燕巢援巢店,824高雄市燕巢區中興北路16號
高雄市,橋頭區,3972,橋頭仕豐店(暫歇中),825高雄市橋頭區仕豐路111之7號
高雄市,橋頭區,4965,橋頭棋琴店,825高雄市橋頭區經武路1050號
高雄市,梓官區,4482,梓官港口店,826高雄市梓官區中正路137號
高雄市,永安區,3586,高縣永新店,828高雄市永安區維新路155-1號
高雄市,湖內區,4862,湖內大湖店,829高雄市湖內區中山路一段451之5號
高雄市,鳳山區,2760,鳳山高行店,830高雄市鳳山區力行路８１＆８３號
高雄市,鳳山區,4253,鳳山工協店,"830高雄市鳳山區工協街26,28號"
高雄市,鳳山區,L509,車麗屋鳳山店,830高雄市鳳山區五甲一路261號
高雄市,鳳山區,S269,鳳山五福店,830高雄市鳳山區五福二路82號
高雄市,鳳山區,3670,鳳山文鳳店,830高雄市鳳山區文化路71號&69之6號
高雄市,鳳山區,4348,鳳山文東店,830高雄市鳳山區文龍東路240號
高雄市,鳳山區,S373,鳳山鳳福店,830高雄市鳳山區自強一路177號
高雄市,鳳山區,3690,鳳山鳳祥店,830高雄市鳳山區自強二路88號1樓
高雄市,鳳山區,4362,鳳山府前店,"830高雄市鳳山區府前路38號,40號及42號全部"
高雄市,鳳山區,S380,鳳山高鳳店,830高雄市鳳山區高鳳一路1號
高雄市,鳳山區,4174,鳳山鳳頂店,830高雄市鳳山區高鳳一路70號
高雄市,鳳山區,4974,鳳山預校二店,830高雄市鳳山區凱旋路1-8號
高雄市,鳳山區,4099,鳳山預校店,830高雄市鳳山區凱旋路1-8號
高雄市,鳳山區,2047,鳳山博愛店,830高雄市鳳山區博愛路351號
高雄市,鳳山區,4182,鳳山黃埔店,830高雄市鳳山區維武路1號
高雄市,鳳山區,4524,鳳山南訓店,830高雄市鳳山區維武路1號
高雄市,鳳山區,3282,鳳山鳳育店,830高雄市鳳山區鳳育路2號及和成路５１９－１號
高雄市,鳳山區,4293,鳳山步校店,830高雄市鳳山區鳳頂路1000號142營舍一樓
高雄市,大寮區,4861,大寮周廣店,831高雄市大寮區大寮里大寮路742號
高雄市,大寮區,2166,高縣光明店,831高雄市大寮區大寮路830號                           
高雄市,大寮區,4003,大寮正順店,831高雄市大寮區中正路22號
高雄市,大寮區,2781,高縣高庄店,831高雄市大寮區中庄村中庄路1號
高雄市,大寮區,4776,大寮過溪店,831高雄市大寮區光明路一段953號
高雄市,大寮區,S884,高縣後庄店,831高雄市大寮區後庄村成功路60號
高雄市,大寮區,4277,大寮興會結店,831高雄市大寮區華中南路1066號
高雄市,大寮區,4169,大寮潮龍店,831高雄市大寮區華中南路153號
高雄市,大寮區,4738,大寮工業店,831高雄市大寮區華中路1號
高雄市,大寮區,4245,大寮新林店,831高雄市大寮區新厝路1號
高雄市,大寮區,3356,高縣翁園店,831高雄市大寮區萬丹路1112號
高雄市,大寮區,3401,高縣高金店,831高雄市大寮區萬丹路609號
高雄市,大寮區,3992,大寮鑫鳳林店,831高雄市大寮區鳳林三路97&99&101號
高雄市,大寮區,L523,愛國超市鳳林,831高雄市大寮區鳳林四路14-2號
高雄市,大寮區,4173,大寮江山店,"831高雄市大寮區鳳屏二路84,86,88號"
高雄市,林園區,4635,林園五塊厝店,832高雄市林園區五福路250號
高雄市,林園區,2545,高縣高林店,832高雄市林園區忠孝西路３５號及福興街１８２號
高雄市,林園區,4037,林園建佑店,832高雄市林園區東林西路356號
高雄市,鳥松區,4370,鳥松夢裡店,833高雄市鳥松區大仁北路125號
高雄市,鳥松區,3613,高縣神農店,833高雄市鳥松區仁美里神農路720-1號
高雄市,鳥松區,3711,高縣松陽店,833高雄市鳥松區本館路279號1樓
高雄市,大樹區,4927,大樹荔枝店,840高雄市大樹區九大路356-6號
高雄市,大樹區,3982,大樹普門店,840高雄市大樹區大坑路140-11號
高雄市,大樹區,4231,大樹義大店,840高雄市大樹區學城路一段131號
高雄市,大樹區,4704,大樹遊樂店,840高雄市大樹區學城路一段5號壹樓
高雄市,美濃區,3989,美濃城門店,843高雄市美濃區合和里成功路218號
高雄市,杉林區,4107,杉林大愛店,846高雄市杉林區大愛路1號
屏東縣,屏東市,2076,屏市迪化店,900屏東縣屏東市中山路128號
屏東縣,屏東市,4488,屏東太陽城店,900屏東縣屏東市公勇路62號
屏東縣,屏東市,4794,屏東公裕店,900屏東縣屏東市公裕街167號及北勢段639-10.12.26地號
屏東縣,屏東市,4713,屏東大學店,900屏東縣屏東市民生路4-18號
屏東縣,屏東市,3069,屏東屏佳店,900屏東縣屏東市民族路75號
屏東縣,屏東市,3823,屏東屏榮店,900屏東縣屏東市民學路100號
屏東縣,屏東市,4719,屏東水源店,900屏東縣屏東市林森路東段100號
屏東縣,屏東市,4115,屏東建欣店,900屏東縣屏東市建國路113之2號
屏東縣,屏東市,4267,屏東崇朝店,900屏東縣屏東市崇朝一路160號
屏東縣,屏東市,2961,屏東屏敬店,900屏東縣屏東市莊敬街一段５６號
屏東縣,屏東市,3548,屏東空軍店,900屏東縣屏東市勝利路330號
屏東縣,屏東市,4930,屏東空訓店,900屏東縣屏東市勝利路330號
屏東縣,屏東市,4278,屏東豐光店,900屏東縣屏東市瑞光路二段212號
屏東縣,屏東市,4372,屏東好豐年店,900屏東縣屏東市豐年街149號
屏東縣,鹽埔鄉,3036,屏縣屏欣店,907屏東縣鹽埔鄉新圍村維新路112之1號
屏東縣,長治鄉,4721,長治德協店,908屏東縣長治鄉德協村中興路627號
屏東縣,長治鄉,4895,長治久安店,908屏東縣長治鄉黎明路26號&水源路41之1號
屏東縣,內埔鄉,2968,屏縣屏瑋店,912屏東縣內埔鄉美和村學人路２９１號
屏東縣,內埔鄉,4405,內埔埔勝店,912屏東縣內埔鄉勝利路230、232號
屏東縣,內埔鄉,4428,內埔屏科店,912屏東縣內埔鄉學府路1號
屏東縣,萬丹鄉,4411,萬丹香社店,"913屏東縣萬丹鄉香社村中興路一段125,127號"
屏東縣,潮州鎮,4335,潮州永春店,920屏東縣潮州鎮大同路75號
屏東縣,潮州鎮,4489,潮州驛站店,920屏東縣潮州鎮信義路111號
屏東縣,潮州鎮,4371,潮州京洲店,920屏東縣潮州鎮南京路15號
屏東縣,萬巒鄉,4654,萬巒佳興店,923屏東縣萬巒鄉佳和村佳興路32-1號一樓全部
屏東縣,萬巒鄉,4731,萬巒教堂店,923屏東縣萬巒鄉萬金村萬德路2號及萬興路15號及17號全部
屏東縣,萬巒鄉,4156,萬巒萬金店,923屏東縣萬巒鄉萬金村營區路1號
屏東縣,林邊鄉,2659,屏縣屏邊店,927屏東縣林邊鄉仁和村4鄰中山路187號
屏東縣,東港鎮,4469,東港海坪店,"928屏東縣東港鎮中正路三段87,89號"
屏東縣,東港鎮,3491,屏縣東港店,928屏東縣東港鎮嘉蓮路1之3號壹樓
屏東縣,新園鄉,4659,新園鹽埔店,932屏東縣新園鄉中正路142號1樓
屏東縣,新園鄉,4753,新園鹽港店,932屏東縣新園鄉光復路126號
屏東縣,枋寮鄉,4948,枋寮新開店(暫歇中),940屏東縣枋寮鄉忠誠路1號
屏東縣,枋寮鄉,4976,枋寮東海店,940屏東縣枋寮鄉東海村東林路736號
屏東縣,枋山鄉,4832,枋山海景店,941屏東縣枋山鄉中山路三段61-1號
屏東縣,車城鄉,4403,車城元寶店,944屏東縣車城鄉福安村忠孝路168號
屏東縣,車城鄉,4031,車城福興店,944屏東縣車城鄉福興村中山路15號  
屏東縣,牡丹鄉,4876,牡丹花開店,"945屏東縣牡丹鄉石門路37號,37-1號"
屏東縣,恆春鎮,4750,恆春大光店,946屏東縣恆春鎮大光路89號
屏東縣,恆春鎮,3868,屏縣恆春店,946屏東縣恆春鎮恆南路29之8號
屏東縣,恆春鎮,2196,屏縣墾丁店,946屏東縣恆春鎮墾丁路198號
屏東縣,恆春鎮,2257,屏縣屏海店,946屏東縣恆春鎮墾丁路27號
金門縣,金湖鎮,4439,金門金航店,891金門縣金湖鎮尚義機場2號
新竹市,東區,4343,新竹文旅店,300新竹市東區大學路16號
新竹市,東區,F699,新竹錦華店,300新竹市東區中央路183號
新竹市,東區,L515,車麗屋新竹店,300新竹市東區中華路一段208號
新竹市,東區,3240,新竹竹賓店,300新竹市東區中華路二段206號
新竹市,東區,3143,新竹實中店,300新竹市東區介壽路300號
新竹市,東區,3078,新竹竹恩店,300新竹市東區文昌街69號、武昌街79號
新竹市,東區,2589,新竹竹利店,300新竹市東區水利路77、79號一樓
新竹市,東區,2561,新竹竹國店,300新竹市東區北大路1號
新竹市,東區,3745,新竹曙光店,300新竹市東區北大路61號
新竹市,東區,F712,新竹民權店,300新竹市東區民生路113號
新竹市,東區,F367,新竹民族店,"300新竹市東區民族路74號,民權路72號"
新竹市,東區,2113,新竹竹中店,300新竹市東區光復路一段32、34號
新竹市,東區,F621,新竹金城店,300新竹市東區光復路二段148號
新竹市,東區,2841,新竹竹蓉店,300新竹市東區光復路二段153號
新竹市,東區,2965,新竹竹旺店,300新竹市東區光復路二段275-1號
新竹市,東區,3699,新竹竹亮店,300新竹市東區光復路二段962號1樓
新竹市,東區,F246,新竹西大店,300新竹市東區西大路119號
新竹市,東區,4873,新竹一品店,300新竹市東區忠孝路279之9號
新竹市,東區,3963,新竹竹青店,300新竹市東區明湖路1010號
新竹市,東區,2635,新竹竹橋店,300新竹市東區明湖路712號
