縣市,鄉鎮市區,門市店名,地址,y,x
台北市,大安區,全家國父紀念館店,台北市大安區光復南路２９２號（範圍如附圖）,25.039227,121.557407
台北市,大安區,全家華視店,台北市大安區光復南路１１６巷２６號,25.042971,121.556553
台北市,大安區,全家光新店,台北市大安區光復南路４１８號,25.036554,121.557358
台北市,大安區,全家敦安店,台北市大安區安和路一段１１２巷２７號,25.034028,121.550322
台北市,大安區,全家安富店,台北市大安區安和路一段４９巷１０號,25.038461,121.551614
台北市,大安區,全家和信店,台北市大安區安和路一段１０４號,25.034182,121.552279
台北市,大安區,全家樂和店,台北市大安區安和路二段１６９號,25.028229,121.550109
台北市,大安區,全家東方店,台北市大安區安和路二段１０巷１０號壹樓及地下室,25.03248,121.551667
台北市,大安區,全家安居店,台北市大安區安居街７６號,25.019677,121.553268
台北市,大安區,全家辛亥店,台北市大安區辛亥路二段１７１巷３號,25.02196,121.541159
台北市,大安區,全家二繽店,台北市大安區辛亥路三段３３０號,25.013779,121.552988
台北市,大安區,全家台師店,台北市大安區和平東路一段１６２號,25.02643,121.525892
台北市,大安區,全家成功店,台北市大安區和平東路二段３１１巷３２號,25.025628,121.545014
台北市,大安區,全家和東店,台北市大安區和平東路二段１０２之３號１樓,25.02491,121.541721
台北市,大安區,全家和新店,台北市大安區和平東路二段２２號,25.025652,121.536242
台北市,大安區,全家和復店,台北市大安區和平東路二段２６１號，２６３號,25.025011,121.543861
台北市,大安區,全家和茂店,台北市大安區和平東路三段５８號１樓,25.024421,121.548157
台北市,大安區,全家延安二店,台北市大安區延吉街１３０號,25.040117,121.554689
台北市,大安區,全家延安店,台北市大安區延吉街１５８號,25.039496,121.55486
台北市,大安區,全家延孝店,台北市大安區延吉街１３５號之三，一樓,25.042343,121.554364
台北市,大安區,全家昌隆店,台北市大安區忠孝東路３段２１７巷２弄１號１樓,25.04242,121.539794
台北市,大安區,全家正興店,台北市大安區忠孝東路三段２４８巷６號,25.041264,121.541184
台北市,大安區,全家統領店,台北市大安區忠孝東路四段１８１巷７弄２１號１樓部份,25.042227,121.551649
台北市,大安區,全家延東店,台北市大安區忠孝東路四段２２３巷４１號,25.042681,121.552838
台北市,大安區,全家延吉店,台北市大安區忠孝東路四段２１６巷３１號,25.03962,121.553029
台北市,大安區,全家龍普店,台北市大安區忠孝東路４段１７０巷６弄２號,25.040777,121.550574
台北市,大安區,全家忠孝光復店,台北市大安區忠孝東路４段３０２號１樓東側部分,25.041184,121.55642
台北市,大安區,全家忠孝延吉店,台北市大安區忠孝東路４段３１５號１樓,25.041598,121.555907
台北市,大安區,全家安勝店,台北市大安區忠孝東路四段１８１巷６號１樓,25.041848,121.550671
台北市,大安區,全家台興店,台北市大安區長興街５０號,25.01651,121.544954
台北市,大安區,全家金信店,台北市大安區信義路二段１０４號１樓,25.033812,121.527498
臺北市,大安區,全家信美店,臺北市大安區信義路三段１３４巷２號壹樓＋地下室,25.033018,121.539331
台北市,大安區,全家義安店,台北市大安區信義路四段８８號（部分）,25.032959,121.547266
台北市,大安區,全家義和店,台北市大安區信義路四段２６５巷８號,25.033721,121.554171
台北市,大安區,全家義興店,台北市大安區信義路４段１之１０．１之１１號,25.033571,121.544079
台北市,大安區,全家建南店,台北市大安區建國南路１段１５６，１５８號,25.041199,121.536914
台北市,大安區,全家北科店,台北市大安區建國南路一段８１號,25.043196,121.536994
台北市,大安區,全家建國店,台北市大安區建國南路二段１５１巷３８號１樓,25.028687,121.539218
台北市,大安區,全家師大店,台北市大安區師大路７９號,25.023409,121.528574
台北市,大安區,全家泰順店,台北市大安區泰順街２０號１樓（部分範圍）,25.025327,121.531355
台北市,大安區,全家台科店,台北市大安區基隆路４段４３號地下一樓第三餐廳,25.013757,121.540597
台北市,大安區,全家通和店,台北市大安區通安街７７號,25.030322,121.553276
台北市,大安區,全家興忠店,台北市大安區復興南路一段２００號,25.039691,121.543479
台北市,大安區,全家興仁店,台北市大安區復興南路一段２１７號,25.039088,121.543939
台北市,大安區,全家懷生店,台北市大安區復興南路１段７０號,25.044151,121.543571
台北市,大安區,全家復豐店,台北市大安區復興南路１段２５７號１樓,25.036645,121.543869
台北市,大安區,全家興和店,台北市大安區復興南路二段１５３號,25.028416,121.54371
台北市,大安區,全家興南店,台北市大安區復興南路二段８號及１０號,25.03291,121.543332
臺北市,大安區,全家新敦民店,臺北市大安區敦化南路一段１６１巷７號,25.043633,121.549718
台北市,大安區,全家忠孝店,台北市大安區敦化南路一段１９０巷７號,25.042717,121.548158
台北市,大安區,全家敦鼎店,台北市大安區敦化南路二段７７號１樓右側空間,25.030195,121.549291
台北市,大安區,全家新遠企店,台北市大安區敦化南路二段２６１號,25.02559,121.549089
台北市,大安區,全家新生南路店,台北市大安區新生南路一段１６３號,25.034333,121.53291
台北市,大安區,全家新北科店,台北市大安區新生南路１段１號光華樓１樓部分空間,25.04423,121.533139
台北市,大安區,全家大森店,台北市大安區新生南路一段１６５巷３５號,25.034233,121.535966
台北市,大安區,全家台新店,台北市大安區新生南路三段８４之８號,25.018821,121.533496
台北市,大安區,全家瑞和店,台北市大安區瑞安街１３５巷２８號１樓,25.026481,121.541701
台北市,大安區,全家濟南二店,台北市大安區濟南路３段７號,25.040241,121.533506
台北市,大安區,全家臨江店,台北市大安區臨江街２巷２號,25.02933,121.556974
台北市,大安區,全家古亭店,台北市大安區羅斯福路２段１０３號,25.024673,121.524458
台北市,大安區,全家羅中店,台北市大安區羅斯福路二段１７號１Ｆ,25.028126,121.521912
台北市,大安區,全家羅騰店,台北市大安區羅斯福路三段２６９巷２號,25.019054,121.530781
台北市,大安區,全家台福店,台北市大安區羅斯福路四段１號腳踏車部部份空間,25.017049,121.533648
台北市,大安區,全家台大楓林店,台北市大安區羅斯福路四段１號（女九餐廳）,25.017049,121.533648
台北市,大安區,全家台一宿舍店,台北市大安區羅斯福路４段１號台大大一女北側餐廳,25.017049,121.533648
台北市,大安區,全家台大二活店,台北市大安區羅斯福路四段８５號（第二學生活動中心）,25.012905,121.536463
台北市,萬華區,全家民和店,台北市萬華區民和街９號１樓,25.026251,121.499845
台北市,萬華區,全家鑫都店,台北市萬華區成都路７１號１樓,25.042955,121.505574
台北市,萬華區,全家萬園店,台北市萬華區西園路一段１５９號壹樓,25.035019,121.499378
臺北市,萬華區,全家金園店,臺北市萬華區西園路二段１４０巷４２號,25.031294,121.495164
台北市,萬華區,全家萬年店,台北市萬華區西寧南路１５５號１樓,25.043553,121.506211
台北市,萬華區,全家和西店,台北市萬華區愛鄉里和平西路三段２９０之５號、２９０,25.035114,121.494543
台北市,萬華區,全家昆明店,台北市萬華區昆明街１８６號１樓,25.041328,121.504376
台北市,萬華區,全家成都店,台北市萬華區昆明街１３４號；成都路８６號,25.042832,121.504662
台北市,萬華區,全家廣明店,台北市萬華區昆明街１７３號１樓,25.039893,121.504263
台北市,萬華區,全家東園店,台北市萬華區東園街６９號,25.026087,121.496441
台北市,萬華區,全家萬東店,台北市萬華區東園街１７４號１樓,25.022403,121.498021
台北市,萬華區,全家鑫吉利店,台北市萬華區東園街２８巷３４號,25.026846,121.495038
台北市,萬華區,全家長泰店,台北市萬華區壽德里長泰街２號２之１號一樓,25.023228,121.501383
台北市,萬華區,全家公園店,台北市萬華區青年路４８號,25.025487,121.503943
台北市,萬華區,全家日祥店,台北市萬華區青年路１５４號、１６８巷２弄１４號１樓,25.02115,121.502354
臺北市,萬華區,全家新青年店,臺北市萬華區青年路６號,25.026145,121.506166
台北市,萬華區,全家新峨嵋店,台北市萬華區峨眉街８２號１樓,25.044174,121.504043
台北市,萬華區,全家萬國店,台北市萬華區峨眉街２１號１樓,25.043509,121.507367
台北市,萬華區,全家桂林店,台北市萬華區桂林路２３號１樓,25.037948,121.505071
台北市,萬華區,全家康定店,台北市萬華區康定路７３號,25.040745,121.502188
台北市,萬華區,全家康陽店,台北市萬華區康定路９９號,25.039668,121.502026
台北市,萬華區,全家康勝店,台北市萬華區康定路６０號１樓,25.042566,121.5023
臺北市,萬華區,全家萬華車站店,臺北市萬華區康定路３８２號,25.03355,121.500268
台北市,萬華區,全家康華店,台北市萬華區康定路２２９號１樓,25.035447,121.501343
台北市,萬華區,全家新富民店,台北市萬華區富民路９１巷８號１樓,25.018948,121.49925
台北市,萬華區,全家貴陽店,台北市萬華區貴陽街二段１８２號，１８４號,25.040123,121.500542
台北市,萬華區,全家新武成店,台北市萬華區萬大路４８６巷５９弄１號１樓,25.020386,121.495879
台北市,萬華區,全家萬大店,台北市萬華區萬大路６４號１樓,25.030998,121.500386
台北市,萬華區,全家萬中店,台北市萬華區漢口街二段２２號,25.045322,121.50807
台北市,萬華區,全家萬明店,台北市萬華區漢口街二段６７之２號１樓,25.046114,121.50551
台北市,萬華區,全家漢中店,台北市萬華區漢中街１３９號１樓,25.041718,121.507281
台北市,萬華區,全家龍廣店,台北市萬華區廣州街２０３號１．２樓,25.036832,121.50041
台北市,萬華區,全家新廣州店,台北市萬華區廣州街２３５－１號,25.036837,121.498563
台北市,萬華區,全家新興義店,台北市萬華區興義街４１號１樓,25.026585,121.491711
台北市,萬華區,全家綠堤店,台北市萬華區環河南路二段１７３號,25.032933,121.492299
台北市,萬華區,全家環南店,台北市萬華區環河南路二段２９８號,25.031478,121.490648
